Temperature,SS,G-10,Nylon,Lead,Brass,Nickel,Gd-Rh,Gd0.6-Er0.4-Rh,Er3-Ni,Er-Ni,Er-Ni2,Er-Al2,Er-Dy0.8-Ni2,Kapton,Nd,Er3-Ni (N),Er0.9-Yb0.1-Ni,Er3-Co,Er0.6-Pr0.4,Ho-Cu2,Er-Ni0.9-Co0.1,Ho2-Al,Er-Ag0.9-Al0.1,Ho-Sb,Dy-Sb,Gd-Sb,Er,Er0.5-Pr0.5,GAP_GdAlO 3,GOS_Gd 2 O 2 S
51.78070,0.82150,0.25479,0.45403,1.17797,1.06411,0.69369,1.10864,1.10864,1.13251,1.07698,1.24919,0.50014,1.01766,0.32749,1.16291,1.13375,1.16328,1.17916,1.22915,0.81156,0.95947,1.02339,1.31719,0.73873,0.72132,1.63078,1.57485,1.23689,0.00054,0.02020
52.37477,0.84235,0.25806,0.45937,1.18130,1.08549,0.71728,1.12153,1.12153,1.13758,1.08680,1.26110,0.50407,1.02788,0.33145,1.16886,1.13932,1.17233,1.18610,1.23250,0.81461,0.96634,1.02982,1.32267,0.74215,0.72533,1.66904,1.57935,1.24046,0.00052,0.02005
52.97566,0.86345,0.26137,0.46478,1.18466,1.10712,0.74113,1.13457,1.13457,1.14259,1.09667,1.27297,0.50799,1.03816,0.33541,1.17472,1.14487,1.18133,1.19302,1.23583,0.81762,0.97318,1.03622,1.32809,0.74553,0.72931,1.70821,1.58223,1.24395,0.00050,0.01989
53.58345,0.88478,0.26471,0.47025,1.18807,1.12900,0.76526,1.14776,1.14776,1.14754,1.10657,1.28482,0.51190,1.04849,0.33940,1.18049,1.15041,1.19029,1.19990,1.23914,0.82059,0.98001,1.04257,1.33344,0.74887,0.73325,1.74830,1.58329,1.24737,0.00049,0.01974
54.19820,0.90636,0.26809,0.47578,1.19151,1.15114,0.78967,1.16110,1.16110,1.15244,1.11652,1.29664,0.51580,1.05888,0.34341,1.18617,1.15592,1.19921,1.20676,1.24243,0.82353,0.98681,1.04889,1.33873,0.75217,0.73716,1.78930,1.58227,1.25073,0.00047,0.01959
54.82001,0.92818,0.27151,0.48138,1.19499,1.17352,0.81435,1.17459,1.17459,1.15728,1.12651,1.30843,0.51969,1.06933,0.34743,1.19177,1.16142,1.20809,1.21358,1.24570,0.82644,0.99359,1.05516,1.34396,0.75543,0.74104,1.83122,1.57893,1.25402,0.00046,0.01945
55.44895,0.95026,0.27497,0.48704,1.19851,1.19616,0.83932,1.18824,1.18824,1.16207,1.13653,1.32019,0.52357,1.07983,0.35147,1.19728,1.16690,1.21692,1.22038,1.24895,0.82932,1.00034,1.06140,1.34913,0.75866,0.74488,1.87404,1.57677,1.25725,0.00044,0.01930
56.08511,0.97259,0.27847,0.49277,1.20208,1.21906,0.86458,1.20205,1.20205,1.16680,1.14660,1.33192,0.52744,1.09039,0.35552,1.20271,1.17237,1.22571,1.22715,1.25218,0.83216,1.00708,1.06759,1.35425,0.76185,0.74869,1.91778,1.57651,1.26043,0.00043,0.01915
56.72857,0.99517,0.28201,0.49856,1.20568,1.24223,0.89012,1.21601,1.21601,1.17147,1.15670,1.34362,0.53129,1.10100,0.35960,1.20805,1.17782,1.23445,1.23389,1.25540,0.83497,1.01379,1.07374,1.35930,0.76501,0.75247,1.96242,1.57760,1.26355,0.00041,0.01901
57.37941,1.01802,0.28559,0.50441,1.20932,1.26566,0.91596,1.23013,1.23013,1.17610,1.16684,1.35529,0.53514,1.11167,0.36368,1.21331,1.18325,1.24315,1.24060,1.25860,0.83775,1.02047,1.07986,1.36430,0.76813,0.75621,2.00797,1.57985,1.26661,0.00040,0.01887
58.03772,1.04112,0.28921,0.51034,1.21301,1.28936,0.94210,1.24442,1.24442,1.18067,1.17702,1.36693,0.53898,1.12239,0.36779,1.21848,1.18867,1.25180,1.24728,1.26178,0.84050,1.02713,1.08593,1.36925,0.77121,0.75993,2.05441,1.58310,1.26962,0.00038,0.01873
58.70358,1.06450,0.29287,0.51633,1.21674,1.31333,0.96853,1.25887,1.25887,1.18519,1.18724,1.37855,0.54281,1.13317,0.37191,1.22357,1.19408,1.26041,1.25394,1.26494,0.84322,1.03376,1.09196,1.37413,0.77426,0.76360,2.10174,1.58717,1.27258,0.00037,0.01859
59.37708,1.08814,0.29657,0.52239,1.22051,1.33757,0.99527,1.27348,1.27348,1.18966,1.19750,1.39013,0.54663,1.14400,0.37605,1.22858,1.19947,1.26897,1.26057,1.26808,0.84590,1.04037,1.09796,1.37896,0.77727,0.76725,2.14995,1.59195,1.27549,0.00036,0.01845
60.05830,1.11175,0.30034,0.52847,1.22420,1.36157,1.02157,1.28783,1.28783,1.19408,1.20779,1.40168,0.55044,1.15488,0.38020,1.23351,1.20485,1.27748,1.26717,1.27121,0.84856,1.04695,1.10391,1.38374,0.78025,0.77086,2.19500,1.59731,1.27835,0.00035,0.01831
60.74735,1.13242,0.30430,0.53405,1.22658,1.38018,1.04018,1.29761,1.29761,1.19845,1.21812,1.41321,0.55423,1.16582,0.38437,1.23836,1.21021,1.28594,1.27375,1.27432,0.85118,1.05350,1.10981,1.38846,0.78320,0.77444,2.19500,1.60315,1.28117,0.00034,0.01817
61.44429,1.15333,0.30830,0.53970,1.22898,1.39900,1.05900,1.30751,1.30751,1.20277,1.22848,1.42471,0.55802,1.17681,0.38855,1.24313,1.21556,1.29436,1.28030,1.27741,0.85378,1.06002,1.11568,1.39313,0.78611,0.77799,2.19500,1.60939,1.28395,0.00032,0.01804
62.14924,1.17448,0.31236,0.54541,1.23141,1.41803,1.07803,1.31752,1.31752,1.20704,1.23889,1.43618,0.56180,1.18785,0.39275,1.24782,1.22090,1.30272,1.28682,1.28048,0.85634,1.06652,1.12151,1.39774,0.78899,0.78151,2.19500,1.61593,1.28668,0.00031,0.01790
62.86227,1.19587,0.31646,0.55118,1.23387,1.43728,1.09728,1.32764,1.32764,1.21126,1.24932,1.44761,0.56557,1.19895,0.39696,1.25243,1.22623,1.31104,1.29332,1.28353,0.85888,1.07299,1.12729,1.40231,0.79184,0.78499,2.19500,1.62272,1.28938,0.00030,0.01777
63.58348,1.21750,0.32061,0.55703,1.23636,1.45675,1.11675,1.33789,1.33789,1.21543,1.25980,1.45903,0.56933,1.21009,0.40119,1.25697,1.23154,1.31931,1.29979,1.28657,0.86139,1.07943,1.13303,1.40682,0.79465,0.78845,2.19500,1.62971,1.29204,0.00029,0.01764
64.31296,1.23939,0.32480,0.56294,1.23888,1.47645,1.13645,1.34824,1.34824,1.21956,1.27030,1.47041,0.57308,1.22129,0.40543,1.26142,1.23684,1.32753,1.30623,1.28959,0.86387,1.08583,1.13873,1.41128,0.79744,0.79187,2.19500,1.63684,1.29466,0.00028,0.01751
65.05082,1.26152,0.32904,0.56891,1.24143,1.49637,1.15637,1.35872,1.35872,1.22364,1.28084,1.48176,0.57682,1.23254,0.40969,1.26581,1.24213,1.33569,1.31265,1.29260,0.86632,1.09221,1.14439,1.41569,0.80019,0.79526,2.19500,1.64409,1.29725,0.00027,0.01738
65.79714,1.28391,0.33333,0.57496,1.24400,1.51652,1.17652,1.36932,1.36932,1.22767,1.29142,1.49309,0.58054,1.24384,0.41396,1.27011,1.24742,1.34381,1.31905,1.29558,0.86874,1.09856,1.15001,1.42004,0.80291,0.79862,2.19500,1.65142,1.29981,0.00026,0.01725
66.55202,1.30656,0.33767,0.58107,1.24660,1.53690,1.19690,1.38004,1.38004,1.23166,1.30203,1.50438,0.58426,1.25519,0.41824,1.27435,1.25269,1.35188,1.32542,1.29855,0.87114,1.10487,1.15558,1.42435,0.80560,0.80195,2.19500,1.65880,1.30233,0.00026,0.01713
67.31556,1.32947,0.34206,0.58726,1.24924,1.55752,1.21752,1.39088,1.39088,1.23560,1.31267,1.51565,0.58797,1.26659,0.42254,1.27851,1.25795,1.35989,1.33177,1.30150,0.87351,1.11116,1.16111,1.42861,0.80826,0.80525,2.19500,1.66624,1.30483,0.00025,0.01700
68.08787,1.35264,0.34651,0.59351,1.25190,1.57837,1.23837,1.40185,1.40185,1.23950,1.32334,1.52689,0.59167,1.27804,0.42685,1.28260,1.26320,1.36786,1.33809,1.30444,0.87585,1.11741,1.16660,1.43283,0.81088,0.80852,2.19500,1.67372,1.30730,0.00024,0.01688
68.86903,1.37607,0.35100,0.59984,1.25460,1.59946,1.25946,1.41294,1.41294,1.24335,1.33405,1.53810,0.59536,1.28954,0.43117,1.28662,1.26845,1.37577,1.34439,1.30736,0.87817,1.12363,1.17205,1.43699,0.81348,0.81176,2.19500,1.68123,1.30975,0.00023,0.01675
69.65916,1.39977,0.35554,0.60624,1.25732,1.62080,1.28080,1.42416,1.42416,1.24716,1.34478,1.54929,0.59904,1.30109,0.43551,1.29056,1.27368,1.38363,1.35067,1.31026,0.88046,1.12982,1.17746,1.44111,0.81605,0.81496,2.19500,1.68877,1.31217,0.00022,0.01663
70.45835,1.42375,0.36014,0.61271,1.26008,1.64238,1.30238,1.43551,1.43551,1.25093,1.35555,1.56044,0.60272,1.31269,0.43985,1.29444,1.27891,1.39144,1.35692,1.31314,0.88272,1.13597,1.18282,1.44518,0.81859,0.81814,2.19500,1.69637,1.31456,0.00022,0.01651
71.26671,1.44800,0.36478,0.61926,1.26287,1.66420,1.32420,1.44699,1.44699,1.25465,1.36635,1.57157,0.60638,1.32433,0.44422,1.29825,1.28413,1.39920,1.36316,1.31601,0.88496,1.14209,1.18815,1.44921,0.82110,0.82129,2.19500,1.70401,1.31693,0.00021,0.01639
72.08434,1.47253,0.36948,0.62588,1.26569,1.68628,1.34628,1.45860,1.45860,1.25833,1.37717,1.58267,0.61003,1.33602,0.44859,1.30199,1.28934,1.40691,1.36937,1.31887,0.88717,1.14818,1.19343,1.45318,0.82359,0.82441,2.19500,1.71171,1.31929,0.00020,0.01627
72.91136,1.49734,0.37424,0.63258,1.26854,1.70861,1.36861,1.47034,1.47034,1.26197,1.38803,1.59374,0.61367,1.34776,0.45297,1.30567,1.29455,1.41456,1.37556,1.32170,0.88936,1.15424,1.19866,1.45712,0.82604,0.82750,2.19500,1.71950,1.32162,0.00019,0.01616
73.74786,1.52244,0.37905,0.63936,1.27143,1.73119,1.39119,1.48222,1.48222,1.26557,1.39892,1.60479,0.61730,1.35955,0.45737,1.30928,1.29975,1.42216,1.38172,1.32452,0.89152,1.16026,1.20386,1.46101,0.82847,0.83056,2.19500,1.72739,1.32394,0.00019,0.01604
74.59396,1.54782,0.38392,0.64621,1.27435,1.75404,1.41404,1.49423,1.49423,1.26913,1.40983,1.61580,0.62093,1.37138,0.46178,1.31283,1.30495,1.42971,1.38787,1.32733,0.89366,1.16624,1.20902,1.46485,0.83087,0.83359,2.19500,1.73539,1.32623,0.00018,0.01592
75.44977,1.57349,0.38884,0.65314,1.27730,1.77714,1.43714,1.50639,1.50639,1.27264,1.42077,1.62679,0.62454,1.38325,0.46620,1.31631,1.31014,1.43721,1.39400,1.33012,0.89577,1.17220,1.21413,1.46865,0.83324,0.83659,2.19500,1.74354,1.32852,0.00018,0.01581
76.31539,1.59946,0.39381,0.66015,1.28029,1.80052,1.46052,1.51868,1.51868,1.27612,1.43174,1.63775,0.62814,1.39517,0.47063,1.31972,1.31532,1.44465,1.40011,1.33289,0.89786,1.17811,1.21920,1.47241,0.83559,0.83957,2.19500,1.75184,1.33078,0.00017,0.01569
77.19095,1.62573,0.39885,0.66725,1.28331,1.82416,1.48416,1.53111,1.53111,1.27956,1.44273,1.64869,0.63174,1.40714,0.47507,1.32308,1.32050,1.45204,1.40620,1.33565,0.89993,1.18400,1.22424,1.47613,0.83790,0.84251,2.19500,1.76034,1.33303,0.00016,0.01558
78.07655,1.65230,0.40394,0.67442,1.28636,1.84807,1.50807,1.54369,1.54369,1.28296,1.45375,1.65960,0.63532,1.41915,0.47953,1.32638,1.32568,1.45938,1.41227,1.33839,0.90197,1.18984,1.22923,1.47980,0.84020,0.84543,2.19500,1.76905,1.33527,0.00016,0.01547
78.97232,1.67917,0.40909,0.68168,1.28945,1.87225,1.53225,1.55641,1.55641,1.28632,1.46480,1.67047,0.63890,1.43120,0.48399,1.32961,1.33086,1.46667,1.41832,1.34111,0.90399,1.19565,1.23417,1.48343,0.84246,0.84832,2.19500,1.77800,1.33750,0.00015,0.01536
79.87836,1.70635,0.41430,0.68901,1.29258,1.89672,1.55672,1.56927,1.56927,1.28964,1.47587,1.68133,0.64247,1.44330,0.48847,1.33279,1.33603,1.47390,1.42435,1.34382,0.90599,1.20143,1.23908,1.48702,0.84470,0.85118,2.19500,1.78722,1.33972,0.00015,0.01525
80.79479,1.72510,0.41917,0.69568,1.29479,1.91391,1.57947,1.57772,1.57772,1.29292,1.48696,1.69215,0.64602,1.45543,0.49295,1.33590,1.34120,1.48108,1.43037,1.34652,0.90796,1.20717,1.24395,1.49057,0.84692,0.85402,2.19500,1.79673,1.34192,0.00014,0.01514
81.72174,1.74271,0.42404,0.70231,1.29687,1.93013,1.60218,1.58555,1.58555,1.29617,1.49808,1.70295,0.64957,1.46761,0.49745,1.33896,1.34637,1.48821,1.43637,1.34920,0.90991,1.21288,1.24877,1.49408,0.84911,0.85682,2.19500,1.80657,1.34411,0.00014,0.01503
82.65932,1.76053,0.42896,0.70901,1.29898,1.94654,1.62515,1.59347,1.59347,1.29938,1.50922,1.71372,0.65311,1.47983,0.50195,1.34196,1.35154,1.49528,1.44235,1.35186,0.91184,1.21855,1.25356,1.49755,0.85127,0.85961,2.19500,1.79294,1.34630,0.00013,0.01492
83.60766,1.77855,0.43394,0.71579,1.30112,1.96313,1.64839,1.60148,1.60148,1.30255,1.52039,1.72446,0.65664,1.49209,0.50647,1.34491,1.35670,1.50230,1.44832,1.35451,0.91375,1.22418,1.25830,1.50098,0.85341,0.86236,2.19500,1.60598,1.34848,0.00013,0.01482
84.56689,1.79677,0.43898,0.72265,1.30328,1.97992,1.67189,1.60959,1.60959,1.30569,1.53157,1.73518,0.66016,1.50439,0.51099,1.34780,1.36187,1.50927,1.45427,1.35715,0.91563,1.22978,1.26301,1.50438,0.85553,0.86509,2.19500,1.42798,1.35065,0.00012,0.01471
85.53711,1.81521,0.44407,0.72959,1.30546,1.99690,1.69566,1.61779,1.61779,1.30879,1.54278,1.74587,0.66367,1.51673,0.51553,1.35064,1.36704,1.51618,1.46020,1.35977,0.91750,1.23534,1.26767,1.50773,0.85762,0.86779,2.19500,1.36222,1.35281,0.00012,0.01461
86.51847,1.83385,0.44922,0.73661,1.30767,2.01407,1.71970,1.62608,1.62608,1.31186,1.55400,1.75653,0.66717,1.52911,0.52007,1.35342,1.37221,1.52305,1.46612,1.36237,0.91934,1.24086,1.27230,1.51104,0.85969,0.87046,2.19500,1.35294,1.35496,0.00012,0.01451
87.51108,1.85271,0.45443,0.74370,1.30990,2.03144,1.74402,1.63447,1.63447,1.31489,1.56525,1.76717,0.67066,1.54153,0.52463,1.35615,1.37738,1.52986,1.47203,1.36496,0.92116,1.24635,1.27688,1.51432,0.86174,0.87311,2.19500,1.35303,1.35711,0.00011,0.01440
88.51509,1.87179,0.45970,0.75088,1.31216,2.04901,1.76862,1.64295,1.64295,1.31789,1.57652,1.77778,0.67415,1.55398,0.52919,1.35883,1.38255,1.53662,1.47792,1.36753,0.92296,1.25180,1.28143,1.51756,0.86376,0.87573,2.19500,1.35323,1.35926,0.00011,0.01430
89.53061,1.89108,0.46504,0.75814,1.31444,2.06679,1.79350,1.65153,1.65153,1.32086,1.58780,1.78836,0.67762,1.56647,0.53376,1.36146,1.38773,1.54332,1.48380,1.37009,0.92475,1.25722,1.28593,1.52077,0.86576,0.87832,2.19500,1.35354,1.36139,0.00011,0.01420
90.55778,1.91060,0.47043,0.76549,1.31675,2.08476,1.81867,1.66021,1.66021,1.32379,1.59910,1.79892,0.68109,1.57900,0.53834,1.36403,1.39290,1.54997,1.48967,1.37264,0.92651,1.26259,1.29040,1.52393,0.86773,0.88090,2.19500,1.35394,1.36353,0.00010,0.01410
91.59674,1.93034,0.47588,0.77292,1.31909,2.10294,1.84412,1.66899,1.66899,1.32668,1.61042,1.80945,0.68454,1.59156,0.54293,1.36656,1.39809,1.55657,1.49552,1.37517,0.92825,1.26793,1.29482,1.52706,0.86969,0.88344,2.19500,1.35443,1.36566,0.00010,0.01400
92.64762,1.95030,0.48140,0.78043,1.32146,2.12133,1.86987,1.67787,1.67787,1.32955,1.62176,1.81995,0.68799,1.60415,0.54753,1.36904,1.40327,1.56312,1.50137,1.37769,0.92997,1.27324,1.29921,1.53016,0.87162,0.88596,2.19500,1.35502,1.36778,0.00010,0.01390
93.71056,1.97050,0.48698,0.78803,1.32385,2.13993,1.89591,1.68685,1.68685,1.33238,1.63311,1.83043,0.69143,1.61678,0.55213,1.37148,1.40846,1.56962,1.50720,1.38019,0.93167,1.27850,1.30356,1.53322,0.87353,0.88846,2.19500,1.35570,1.36990,0.00009,0.01381
94.78569,1.99093,0.49262,0.79572,1.32627,2.15875,1.92225,1.69594,1.69594,1.33518,1.64448,1.84088,0.69486,1.62945,0.55675,1.37386,1.41366,1.57606,1.51302,1.38268,0.93335,1.28374,1.30787,1.53625,0.87542,0.89093,2.19500,1.35646,1.37202,0.00009,0.01371
95.87315,2.01159,0.49833,0.80349,1.32871,2.17778,1.94889,1.70513,1.70513,1.33795,1.65586,1.85131,0.69828,1.64214,0.56137,1.37620,1.41886,1.58246,1.51883,1.38515,0.93502,1.28893,1.31214,1.53924,0.87728,0.89337,2.19500,1.35730,1.37414,0.00009,0.01361
96.97309,2.03249,0.50411,0.81136,1.33119,2.19703,1.97584,1.71442,1.71442,1.34068,1.66726,1.86170,0.70169,1.65487,0.56600,1.37850,1.42407,1.58880,1.52463,1.38761,0.93666,1.29408,1.31638,1.54220,0.87913,0.89579,2.19500,1.35822,1.37625,0.00008,0.01352
98.08565,2.05363,0.50995,0.81931,1.33369,2.21650,2.00310,1.72382,1.72382,1.34339,1.67866,1.87208,0.70509,1.66763,0.57064,1.38075,1.42929,1.59509,1.53042,1.39006,0.93829,1.29920,1.32057,1.54512,0.88096,0.89819,2.19500,1.35922,1.37837,0.00008,0.01342
99.21098,2.07501,0.51586,0.82736,1.33622,2.23619,2.03067,1.73333,1.73333,1.34606,1.69009,1.88242,0.70848,1.68042,0.57529,1.38296,1.43451,1.60133,1.53621,1.39249,0.93989,1.30429,1.32473,1.54801,0.88276,0.90057,2.19500,1.36029,1.38047,0.00008,0.01333
100.34921,2.09573,0.52196,0.83514,1.33831,2.25363,2.05747,1.74140,1.74140,1.34871,1.70152,1.89274,0.71187,1.69324,0.57994,1.38512,1.43974,1.60751,1.54198,1.39491,0.94148,1.30933,1.32885,1.55087,0.88454,0.90292,2.19500,1.36142,1.38258,0.00007,0.01324
101.50051,2.11461,0.52840,0.84221,1.33935,2.26561,2.08211,1.74600,1.74600,1.35132,1.71296,1.90304,0.71524,1.70609,0.58460,1.38724,1.44498,1.61365,1.54775,1.39731,0.94305,1.31434,1.33293,1.55370,0.88631,0.90524,2.19500,1.36263,1.38469,0.00007,0.01314
102.66501,2.13371,0.53492,0.84936,1.34040,2.27772,2.10703,1.75066,1.75066,1.35391,1.72442,1.91331,0.71861,1.71897,0.58927,1.38932,1.45023,1.61973,1.55351,1.39970,0.94461,1.31931,1.33698,1.55649,0.88805,0.90755,2.19500,1.36389,1.38679,0.00007,0.01305
103.84287,2.15302,0.54152,0.85660,1.34146,2.28997,2.13224,1.75537,1.75537,1.35646,1.73588,1.92355,0.72197,1.73187,0.59394,1.39136,1.45549,1.62577,1.55927,1.40208,0.94614,1.32425,1.34099,1.55925,0.88977,0.90983,2.19500,1.36522,1.38889,0.00007,0.01296
105.03425,2.17256,0.54819,0.86391,1.34253,2.30236,2.15773,1.76014,1.76014,1.35899,1.74735,1.93377,0.72531,1.74480,0.59862,1.39336,1.46076,1.63175,1.56502,1.40444,0.94766,1.32914,1.34496,1.56198,0.89148,0.91208,2.19500,1.36660,1.39100,0.00007,0.01287
106.23930,2.19232,0.55494,0.87131,1.34362,2.31489,2.18352,1.76496,1.76496,1.36149,1.75884,1.94396,0.72865,1.75776,0.60331,1.39532,1.46604,1.63769,1.57076,1.40679,0.94916,1.33400,1.34889,1.56468,0.89316,0.91432,2.19500,1.36804,1.39310,0.00006,0.01278
107.45817,2.21231,0.56177,0.87879,1.34471,2.32756,2.20960,1.76983,1.76983,1.36396,1.77032,1.95413,0.73199,1.77074,0.60801,1.39724,1.47133,1.64357,1.57650,1.40913,0.95065,1.33883,1.35279,1.56735,0.89483,0.91653,2.19500,1.36953,1.39520,0.00006,0.01270
108.69102,2.23253,0.56867,0.88636,1.34582,2.34039,2.23599,1.77476,1.77476,1.36640,1.78182,1.96427,0.73531,1.78375,0.61271,1.39912,1.47663,1.64940,1.58223,1.41145,0.95211,1.34362,1.35665,1.56999,0.89647,0.91872,2.19500,1.37108,1.39729,0.00006,0.01261
109.93802,2.25298,0.57565,0.89402,1.34694,2.35336,2.26267,1.77975,1.77975,1.36881,1.79332,1.97438,0.73862,1.79678,0.61742,1.40097,1.48195,1.65519,1.58796,1.41376,0.95357,1.34837,1.36048,1.57260,0.89810,0.92089,2.19500,1.37267,1.39939,0.00006,0.01252
111.19933,2.27367,0.58272,0.90176,1.34808,2.36647,2.28967,1.78480,1.78480,1.37120,1.80483,1.98447,0.74193,1.80983,0.62213,1.40278,1.48728,1.66092,1.59369,1.41606,0.95500,1.35308,1.36427,1.57518,0.89971,0.92303,2.19500,1.37430,1.40149,0.00006,0.01244
112.47510,2.29459,0.58986,0.90960,1.34923,2.37974,2.31697,1.78990,1.78990,1.37356,1.81634,1.99454,0.74522,1.82291,0.62685,1.40455,1.49263,1.66661,1.59942,1.41834,0.95642,1.35776,1.36803,1.57773,0.90130,0.92515,2.19500,1.37598,1.40358,0.00005,0.01235
113.76552,2.31575,0.59709,0.91752,1.35039,2.39316,2.34458,1.79506,1.79506,1.37589,1.82786,2.00458,0.74851,1.83601,0.63158,1.40629,1.49799,1.67225,1.60514,1.42061,0.95782,1.36240,1.37175,1.58025,0.90288,0.92726,2.19500,1.37770,1.40568,0.00005,0.01226
115.07073,2.33716,0.60440,0.92553,1.35156,2.40674,2.37251,1.80028,1.80028,1.37820,1.83938,2.01459,0.75179,1.84912,0.63631,1.40799,1.50336,1.67783,1.61086,1.42287,0.95920,1.36700,1.37544,1.58274,0.90443,0.92934,2.19500,1.37947,1.40777,0.00005,0.01218
116.39093,2.35881,0.61179,0.93364,1.35275,2.42047,2.40077,1.80556,1.80556,1.38048,1.85090,2.02458,0.75506,1.86226,0.64105,1.40966,1.50875,1.68337,1.61659,1.42512,0.96057,1.37157,1.37909,1.58521,0.90597,0.93140,2.19500,1.38126,1.40987,0.00005,0.01210
117.72627,2.38071,0.61927,0.94184,1.35395,2.43435,2.42934,1.81091,1.81091,1.38273,1.86242,2.03455,0.75832,1.87542,0.64579,1.41129,1.51416,1.68886,1.62231,1.42735,0.96193,1.37610,1.38270,1.58764,0.90749,0.93343,2.19500,1.38310,1.41196,0.00005,0.01201
119.07693,2.40286,0.62683,0.95013,1.35517,2.44840,2.45825,1.81631,1.81631,1.38496,1.87395,2.04449,0.76158,1.88859,0.65054,1.41290,1.51958,1.69431,1.62803,1.42957,0.96327,1.38060,1.38629,1.59005,0.90899,0.93545,2.19500,1.38497,1.41405,0.00004,0.01193
120.44308,2.42527,0.63448,0.95852,1.35640,2.46261,2.48748,1.82177,1.82177,1.38716,1.88547,2.05440,0.76482,1.90178,0.65529,1.41447,1.52502,1.69970,1.63375,1.43178,0.96459,1.38506,1.38984,1.59243,0.91048,0.93745,2.19500,1.38687,1.41614,0.00004,0.01185
121.82491,2.44793,0.64222,0.96700,1.35764,2.47698,2.51705,1.82730,1.82730,1.38934,1.89700,2.06429,0.76806,1.91499,0.66005,1.41601,1.53048,1.70505,1.63948,1.43397,0.96590,1.38948,1.39335,1.59479,0.91195,0.93942,2.19500,1.38880,1.41823,0.00004,0.01177
123.22259,2.47085,0.65005,0.97559,1.35890,2.49151,2.54696,1.83289,1.83289,1.39149,1.90852,2.07416,0.77129,1.92821,0.66482,1.41751,1.53596,1.71035,1.64520,1.43615,0.96720,1.39387,1.39683,1.59712,0.91340,0.94138,2.19500,1.39076,1.42032,0.00004,0.01169
124.63631,2.49404,0.65796,0.98427,1.36017,2.50622,2.57722,1.83855,1.83855,1.39362,1.92004,2.08400,0.77451,1.94145,0.66959,1.41899,1.54146,1.71560,1.65093,1.43832,0.96848,1.39822,1.40028,1.59942,0.91484,0.94332,2.19500,1.39275,1.42240,0.00004,0.01161
126.06625,2.51749,0.66597,0.99305,1.36146,2.52109,2.60782,1.84426,1.84426,1.39573,1.93156,2.09381,0.77772,1.95471,0.67436,1.42044,1.54698,1.72081,1.65667,1.44048,0.96974,1.40254,1.40369,1.60169,0.91626,0.94523,2.19500,1.39476,1.42449,0.00004,0.01153
127.51259,2.54121,0.67407,1.00193,1.36276,2.53613,2.63877,1.85005,1.85005,1.39781,1.94307,2.10360,0.78092,1.96797,0.67914,1.42186,1.55252,1.72597,1.66240,1.44262,0.97099,1.40682,1.40708,1.60394,0.91766,0.94713,2.19500,1.39680,1.42657,0.00004,0.01145
128.97553,2.56520,0.68226,1.01091,1.36408,2.55135,2.67008,1.85590,1.85590,1.39987,1.95458,2.11337,0.78411,1.98125,0.68392,1.42325,1.55808,1.73108,1.66814,1.44476,0.97223,1.41107,1.41043,1.60616,0.91905,0.94901,2.19500,1.39885,1.42866,0.00004,0.01138
130.45525,2.58947,0.69055,1.02000,1.36541,2.56673,2.70174,1.86182,1.86182,1.40190,1.96609,2.12311,0.78730,1.99454,0.68871,1.42461,1.56367,1.73615,1.67389,1.44688,0.97345,1.41528,1.41374,1.60836,0.92042,0.95086,2.19500,1.40093,1.43074,0.00003,0.01130
131.95194,2.61401,0.69893,1.02918,1.36676,2.58230,2.73377,1.86781,1.86781,1.40391,1.97759,2.13283,0.79048,2.00784,0.69351,1.42594,1.56927,1.74117,1.67964,1.44899,0.97466,1.41946,1.41703,1.61054,0.92178,0.95270,2.19500,1.40303,1.43282,0.00003,0.01122
133.46581,2.63884,0.70741,1.03848,1.36812,2.59804,2.76617,1.87386,1.87386,1.40590,1.98909,2.14252,0.79365,2.02115,0.69830,1.42725,1.57490,1.74614,1.68540,1.45108,0.97585,1.42360,1.42028,1.61269,0.92312,0.95452,2.19500,1.40515,1.43489,0.00003,0.01115
134.99705,2.66395,0.71598,1.04788,1.36950,2.61397,2.79894,1.87999,1.87999,1.40787,2.00057,2.15219,0.79681,2.03447,0.70310,1.42852,1.58056,1.75107,1.69117,1.45317,0.97703,1.42771,1.42350,1.61481,0.92444,0.95632,2.19500,1.40729,1.43697,0.00003,0.01107
136.54586,2.68935,0.72466,1.05739,1.37089,2.63008,2.83208,1.88618,1.88618,1.40981,2.01205,2.16184,0.79996,2.04779,0.70791,1.42978,1.58624,1.75596,1.69695,1.45524,0.97820,1.43178,1.42669,1.61691,0.92575,0.95810,2.19500,1.40944,1.43904,0.00003,0.01100
138.11243,2.71504,0.73343,1.06701,1.37230,2.64637,2.86561,1.89245,1.89245,1.41173,2.02353,2.17146,0.80311,2.06113,0.71272,1.43100,1.59194,1.76080,1.70273,1.45730,0.97936,1.43581,1.42985,1.61899,0.92705,0.95986,2.19500,1.41160,1.44112,0.00003,0.01092
139.69698,2.74103,0.74230,1.07674,1.37373,2.66285,2.89952,1.89879,1.89879,1.41363,2.03499,2.18105,0.80624,2.07447,0.71753,1.43221,1.59767,1.76560,1.70852,1.45935,0.98050,1.43982,1.43298,1.62104,0.92833,0.96161,2.19500,1.41378,1.44318,0.00003,0.01085
